brand,branch_name,address,city,stars,sentiment,clean_text,clean_language,review_length,review_id,review_index,food_quality,order_accuracy,staff_professionalism,speed_of_service,hygiene_cleanliness,facility_equipment,product_availability,no_specific_complaint,is_api_fail
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,They close by 5 am till 7am . Stating preparing for breakfast. Then they should not put its 24 hr and cheat customers. Very disappointing.  All staff sitting outside and they put cones and block the main entrance. Mcd danau kota is not 24 hr.,en,45,1742,43,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['All staff sitting outside']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['close by 5 am till 7am . Stating preparing for breakfast. Then they should not put its 24 hr and cheat customers', 'put cones and block the main entrance', 'Mcd danau kota is not 24 hr']}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"Waiting long here, at the end serve the foods not hot. Fries, burger and nuggets comes with cold. Very disappointed.",en,20,1743,44,"{'detected': 1, 'issues': ['foods not hot', 'Fries, burger and nuggets comes with cold']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['Waiting long here']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"I am writing to express my dissatisfaction with my recent order of Nasi Lemak Ayam from McDonald’s. Despite paying the full price, I received a meal that was missing the cucumber and fried egg, which are standard components of this dish. This incomplete order only included sambal, rice, anchovies, and chicken. This is the first time I have encountered such an issue with an order from McDonald’s (since first time launch of Nasi Lemak Ayam McD). I would like to point out that the service at McDonald’s Pandan Mewah is commendable, even when busy, they manage to maintain quality service. Unfortunately, I cannot say the same for McDonald’s Danau Kota. I urge you to address these inconsistencies and ensure that future orders are complete and up to standard.",en,128,1744,45,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['missing the cucumber and fried egg', 'incomplete order']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,Waited 45 minutes for my food. Found out they partially prepared my order and just left it the counter. Had to go and ask them about it then only they realised their mistake. The nuggests and fries were cold and soggy probably cause it was sitting on the counter for 30 to 40 minutes. Next time don't select table service cause your food will never come. Just collect it at the counter.,en,72,1745,46,"{'detected': 1, 'issues': ['nuggests and fries were cold and soggy']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['partially prepared my order and just left it the counter', 'Had to go and ask them about it then only they realised their mistake']}","{'detected': 1, 'issues': ['Waited 45 minutes for my food', 'left it the counter', 'sitting on the counter for 30 to 40 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"I ordered 4 Mcflurries. When the first 2 came, it was very little, then we told the guy to add a bit more. He added more. Then when the next two came, it was also very little, so we told him to add to these two as well and he said cannot as that is standard amount. How is he able to add more to the first 2 but not to this 2? The manager said to make new ones and weigh and show. They would rather throw away the 2 they have made and make new ones than add a bit more ice cream. SOP la sangat. Just make your customer happy la, it's a win win situation, customer happy, they will come back more and you make more profit. Went there to get ice cream to release stress, then we just got more stress.",en,146,1746,47,"{'detected': 1, 'issues': ['it was very little']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['told the guy to add a bit more. He added more. Then when the next two came, it was also very little, so we told him to add to these two as well and he said cannot as that is standard amount. How is he able to add more to the first 2 but not to this 2?', 'The manager said to make new ones and weigh and show. They would rather throw away the 2 they have made and make new ones than add a bit more ice cream.']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"Bad experience, wait for one hour the food also not coming",en,11,1747,48,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['wait for one hour the food also not coming']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"Honestly terrible experience. We ordered at 12.03 am and after 30 minutes nothing was received. Other customers that came way after us received their meals much quicker. We had to go ask the Manager and he basically told us he is doing everything 1 by 1. He had to insist again to please check on our number as we were 127 but the numbers were 150+. After a while he realised that they made a mistake and then only we received the order. Honestly this is really appalling from MCD. If you want fast food, I'd honestly recommend the other Mamaks in the area. Avoid this MCD till they fix their service.",en,112,1748,49,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['had to go ask the Manager and he basically told us he is doing everything 1 by 1', 'he realised that they made a mistake']}","{'detected': 1, 'issues': ['after 30 minutes nothing was received', 'Other customers that came way after us received their meals much quicker']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"The damn slower serving speed of fast food industry and staff customer also is the most worst giving in Malaysia McDonald’s outlets. Waiting the food almost 30min for SELF PICKUP and country staff pass the food to me like I own them something! Very terrible customer service I have meet at here!!

Malaysia McDonald’s company please look at what kind of industry that you doing it! And don’t act like normal restaurant service. Very disappointed!",en,75,1749,50,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff pass the food to me like I own them something!', 'Very terrible customer service']}","{'detected': 1, 'issues': ['slower serving speed', 'Waiting the food almost 30min for SELF PICKUP']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,This is second time I take out where staffs made mistake what I order and what I got. I do hope staffs can seriously check de order before pass de correct order to me. In the same time I saw other delivery service rider walked straight inside restaurant collected orders by himself as if McDonald rider. Perhaps this cause my order mixed up.,en,63,1750,1,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staffs made mistake what I order and what I got', 'my order mixed up']}","{'detected': 1, 'issues': ['staffs can seriously check the order', 'delivery service rider walked straight inside restaurant collected orders by himself']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"25 June 2024 night shift
Allstaff keep standing behind only instead of counter serving customers. Already stood at counter for long time but no one willing to serve. Saw customer in front but still keep talking only.
Only when the purple shirt staff go in counter then only serve.
Food ready to be serve to table but they just ignore.",en,60,1751,2,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['All staff keep standing behind only instead of counter serving customers', 'no one willing to serve', 'staff keep talking only', 'Food ready to be serve to table but they just ignore']}","{'detected': 1, 'issues': ['stood at counter for long time but no one willing to serve']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"Terrible service, how can they even call themself slow food when they took 30 min to serve a hush brown. Plus the food is all cold except the hush brown …. They can serve the food first and inform us that the hush brown need sometime at least we won’t need to eat cold food. Common sense …",en,58,1752,3,"{'detected': 1, 'issues': ['food is all cold except the hush brown']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff did not serve food first and inform about hush brown wait time']}","{'detected': 1, 'issues': ['took 30 min to serve a hush brown', 'slow food']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"From website it shows set Family Bundle Set F as 2 long burger, 1 chicken grill burger, 2 onion rings, 6 pieces of nuggets. They gave us 3 beef burgers, 1 chicken grill burger, 2 taro yam, 2 cheezy wedges, 4 drinks. IT'S A TOTALLY DIFFERENT SET! Paid for extra fries but didn't get the fries. It's unfortunate that we were on the go hence we didnt notice the missing item until later. TERRIBLE SERVICE. We can deal with slow service but NOT WRONG ORDERS AND MAKING US PAY EXTRA but not given the food!",en,95,1753,4,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['received a totally different set than ordered (3 beef burgers, 1 chicken grill burger, 2 taro yam, 2 cheezy wedges, 4 drinks instead of 2 long burger, 1 chicken grill burger, 2 onion rings, 6 pieces of nuggets)', ""paid for extra fries but didn't get the fries"", 'wrong orders and making us pay extra but not given the food']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Went here just for two sets of burgers. The cashier staff asked us to be seated first. We waited for 40 minutes. All the staffs did were just chit chatting and making noises instead of having courtesy to ask if we havent received any order, note that there wasnt any customer after us. Went to the cashier and their excuse was just they didnt see there was order on monitor. That’s a basic service any fastfood chain should have. Even roadside stall have better services. They should hire better serviced staffs rather than doing renovations instead.",en,96,1754,5,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staffs were chit chatting and making noises instead of having courtesy to ask if order was received', ""staff's excuse was they didn't see order on monitor"", 'should hire better serviced staffs']}","{'detected': 1, 'issues': ['waited for 40 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Realy bad service. Order, payment and pickup all in 1 counter at the drive thru",en,15,1755,6,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['order, payment and pickup all in 1 counter at the drive thru']}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"It was nightmare for my family and i today. Ordered through drive through 5 pcs chicken, 1 set whopper Jr, 1 latte and 1 hot tea. It took 1 hour to get our meal. Never said sorry to us. MOST SLOWEST SERVICES BURGER KING that I ever encountered. In fact the SLOWEST in the world.
VERY BAD SERVICE in the world. I will never go to this outlet again ever.

Unsatisfied customer",en,72,1756,7,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff never said sorry']}","{'detected': 1, 'issues': ['took 1 hour to get our meal', 'most slowest services']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"They should not assumed themselves as a ""fast food"" restaurant, f.. super slow service.. Always lack of staff, if you looking for another burger King drive thru, better consider oit. Since opening until now the never change the culture of slow service",en,42,1757,8,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['never change the culture of slow service']}","{'detected': 1, 'issues': ['super slow service', 'slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Please avoid this place, drive-thru took more than 45 minutes, I have to asked the car behind me to politely reverse so I can head out. He went out same as me too. I went out from my car while waiting and took a peek inside, there were 6-8 workers but only 2 are working, the rest are playing with their phones. Please avoid this place and it’s a shame to the name of Burger King!",en,76,1758,9,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['only 2 workers are working, the rest are playing with their phones']}","{'detected': 1, 'issues': ['drive-thru took more than 45 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,I had a bad experience where I need to wait for almost 30 mins just to get my order done. The customers is not that many inside the restaurant but they are taking too long to prepare the order. The management need to improve the service asap..,en,47,1759,10,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['wait for almost 30 mins just to get order done', 'taking too long to prepare the order']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Super slow drive in. They put one staff at the drive in. She takes orders,  pack the order and also serve the order. So poor thing. I feel sorry for her. The screen at the drive thru not even working. Half the time they mess up your order here. Not a single time have I had a positive experience in this BK joint
Spoiled the brand name and promise",en,69,1760,11,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['half the time they mess up your order']}","{'detected': 1, 'issues': ['only one staff at the drive in taking orders, packing, and serving']}","{'detected': 1, 'issues': ['super slow drive in']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['screen at the drive thru not even working']}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"It's always slow, they don't have good customer service ethics at all. Quality of food has gone down tremendously. They seem to be under staffed. They keep chatting with one another in the midst of handling a customer.  No sense of urgency or courtesy. The drive-in seems to be always closed .",en,52,1761,12,"{'detected': 1, 'issues': ['quality of food has gone down tremendously']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': [""don't have good customer service ethics"", 'keep chatting with one another in the midst of handling a customer', 'no sense of urgency or courtesy']}","{'detected': 1, 'issues': [""it's always slow""]}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['drive-in seems to be always closed']}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,Not really fast food. Have to wait long time to get your turn and meal even there are not many customers around. Staff always chit chatting despite customers are waiting. I've been in the situation quite a lot of times. I'm done complaining. Now I get my BK at Taman Melati instead and they are way better.,en,57,1762,13,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff always chit chatting despite customers are waiting']}","{'detected': 1, 'issues': ['have to wait long time to get your turn and meal']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Made so many cars que up, in the drive through...just to be told, Ice cream machine spoilt and pastry machine spoilt...wasted 30-40 minutes of ones day. A simple gesture, would have been a simple signboard stating burger saja la!!! Before the drive through rather than make customers wait, and then mention this statement to them. How would one react! And it was 730pm...after being told this, correct me if im wrong, but shops close at 8pm? Sorry if im wrong on this point, but keeping up emco, rmco, mco, cmco and fmco notification is not the intent of this post...its just for burger king management or staff to be little understanding.",en,111,1763,14,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff did not put a signboard about broken machines before the drive-through']}","{'detected': 1, 'issues': ['made so many cars queue up', 'wasted 30-40 minutes']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['ice cream machine spoilt', 'pastry machine spoilt']}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"The service is very slow. And you let non Malaysian served the food? Sorry. Not trying to be Racist, but a Bangladeshi cook your food and served you, is below Malaysian standard. Especially at this Covid-19 period. Should BK be more vigilant!",en,42,1764,15,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['non-Malaysian staff serving food is below Malaysian standard']}","{'detected': 1, 'issues': ['service is very slow']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Ordered drive thru..
Missing one burger.
Try to contact via instagram and facebook no response until now.
Plus ordered fish n crisp instead i get fish n burned.
Well done burger king",en,32,1765,16,"{'detected': 1, 'issues': ['ordered fish n crisp instead i get fish n burned']}","{'detected': 1, 'issues': ['missing one burger']}","{'detected': 1, 'issues': ['no response via instagram and facebook']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,If I could give zero or minus stars I would.. such poor service. It'll take over 25 minutes for a single burger. Better to go somewhere else. McDonald's maybe. And worst of all.. THE BURGER WAS COLD!!!,en,37,1766,17,"{'detected': 1, 'issues': ['the burger was cold']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': [""it'll take over 25 minutes for a single burger""]}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"How come burger King allow this kind of staff quality running their franchise, couldn't handle the walk in customer volume and still doing grab food, bad service and super slow, the front counter don't even know what they are doing. Just act busy there but actually just confuse, bad management and super slow service.",en,54,1767,18,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': [""staff couldn't handle the walk in customer volume"", ""front counter staff don't even know what they are doing"", 'bad management']}","{'detected': 1, 'issues': ['super slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Purchased drive thru for the 1st time at Wangsa Maju, as Ampang outlet is closed for renovation...was given wrong orders that are lower value than what I have paid for. Got cheated! The Malay girl even mentioned that all orders are inside and correct. No receipts...not even a serviet or chilli/tomato sauce. Terrible service!",en,54,1768,19,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['given wrong orders that are lower value than what I have paid for', 'no receipts', 'not even a serviet or chilli/tomato sauce']}","{'detected': 1, 'issues': ['staff mentioned all orders are inside and correct despite being wrong']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Drive-thru takes forever and there is no queue. Food preparation is good.
Hope the staffs able to work on their drive-thru management. It will be good",en,26,1769,20,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staffs unable to work on their drive-thru management']}","{'detected': 1, 'issues': ['drive-thru takes forever']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,Bad bad bad food poisoning from this joint. I had the signature steakhouse burger for buka puasa yesterday and 29 hours later im still on the toilet seat purging. Very very disappointed and frustrated!!!,en,34,1770,21,"{'detected': 1, 'issues': ['food poisoning from this joint', 'signature steakhouse burger caused purging']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"first and last order from this branch .. Order from food panda .. All sets are enough but water is not included at all .. Call the branch, the burger king is the wrong order .. While I called the rider, the rider just followed what was given. The call back to the branch did not answer the call and even had to reject the call again ..",en,68,1771,22,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['water is not included at all']}","{'detected': 1, 'issues': ['branch did not answer the call and even had to reject the call again']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
Burger King,Wangsa Maju,"No 2,Lot 28055 PT 8613, Jalan Wangsa Delima, Pusat Bandar Wangsa Maju, Seksyen 5, Mukim Setapak, Kuala Lumpur, 53300 Wangsa Maju, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,Grab Orders a double cheeseburger but never appear when delivered. The burger king staff never check it properly before delivered.. really disappointing about this services,en,25,1772,23,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['double cheeseburger never appeared when delivered']}","{'detected': 1, 'issues': ['burger king staff never check it properly before delivered']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Danau Kota DT,"Part of Lot 201138, Mukim Setapak, Jln Langkawi, Taman Danau Kota, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",Setapak,1,Negative,"Service very slow , wait for 15 minutes then just inform that out of stock need to replace other then need to wait another 15minutes again . Wasting my time. So this is a fast food restaurant???",en,37,1773,24,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff only informed about out of stock item after 15 minutes of waiting']}","{'detected': 1, 'issues': ['service very slow', 'wait for 15 minutes then just inform that out of stock', 'need to wait another 15minutes again']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['out of stock need to replace other']}",{'detected': 0},False
